watermarker,attack,sample_idx,z_score,p_value,is_detected,perplexity,prompt_len,text_len
kgw,clean,166,7.876606862889287,1.6819561428475549e-15,1,14.9296875,30,144
kgw,clean,167,8.70571500132014,1.5778946210902424e-18,1,14.3828125,30,136
kgw,clean,168,8.606034498375779,3.781575586527862e-18,1,13.046875,30,167
kgw,clean,169,3.2071349029490928,0.0006703205586147392,0,1.583984375,30,169
kgw,clean,170,4.798687035041354,7.985456209566238e-07,1,42.53125,30,61
kgw,clean,171,3.5447450389702713,0.00019649651320744006,0,-1.0,30,18
kgw,clean,172,5.185449728701348,1.077471057142712e-07,1,7.0703125,30,150
kgw,clean,173,6.15643073089126,3.72013474215452e-10,1,11.828125,30,95
kgw,clean,174,2.9848100289785457,0.0014187724443961577,0,1.701171875,30,114
kgw,clean,175,7.559289460184544,2.0263855263370267e-14,1,8.1953125,30,157
kgw,clean,176,7.29096647162744,1.5386967651584497e-13,1,9.9453125,30,140
kgw,clean,177,7.983002173331908,7.140819491810586e-16,1,8.9453125,30,155
kgw,clean,178,7.049123409692188,9.002420808170235e-13,1,13.3828125,30,120
kgw,clean,179,6.383694290536715,8.643301264935515e-11,1,7.63671875,30,147
kgw,clean,180,6.878953408767936,3.014693708466762e-12,1,8.7890625,30,147
kgw,clean,181,5.89167755454927,1.911472962131912e-09,1,8.5859375,30,110
kgw,clean,182,5.715476066494082,5.469865918325231e-09,1,5.78125,30,99
kgw,clean,183,6.934760925288564,2.034543564484149e-12,1,12.9921875,30,152
kgw,clean,184,7.487767802667673,3.502741036245161e-14,1,9.2109375,30,158
kgw,clean,185,7.084340391869858,6.985406249882778e-13,1,9.2890625,30,155
kgw,clean,186,4.427188724235731,4.7734599226190636e-06,1,277.25,19,35
kgw,clean,187,8.606034498375779,3.781575586527862e-18,1,14.609375,30,154
kgw,clean,188,7.884219653220595,1.5825356145921773e-15,1,11.046875,30,175
kgw,clean,189,4.123105625617661,1.868990920085077e-05,1,72.3125,30,59
kgw,clean,190,7.923076923076923,1.158520675821389e-15,1,12.2265625,30,160
kgw,clean,191,6.289112908548437,1.5964259604557608e-10,1,9.9609375,30,149
kgw,clean,192,5.246313898711125,7.75862182630077e-08,1,12.6640625,30,166
kgw,clean,193,8.699075413138932,1.6729955917214032e-18,1,17.3125,30,145
kgw,clean,194,6.615317901599781,1.853770604999326e-11,1,8.640625,30,159
kgw,clean,195,6.837495985472412,4.029467313351903e-12,1,11.53125,30,138
kgw,clean,196,8.3432709108314,3.613167989924331e-17,1,9.984375,30,161
kgw,clean,197,9.73715331583788,1.0466816424126585e-22,1,14.953125,30,161
kgw,clean,198,7.970869422985724,7.878096104414685e-16,1,10.3359375,30,145
kgw,clean,199,5.251073270466074,7.560775466154097e-08,1,9.5078125,30,103
kgw,synonym_30,0,6.106202935189289,5.101463326428366e-10,1,-1,30,169
kgw,synonym_30,1,4.142857142857143,1.71502811170065e-05,1,-1,30,155
kgw,synonym_30,2,3.65655170486763,0.00012781543391825724,0,-1,30,23
kgw,synonym_30,3,5.679076368296746,6.771200520812542e-09,1,-1,30,103
kgw,synonym_30,4,3.9196474795109273,4.433929149794772e-05,0,-1,30,153
kgw,synonym_30,5,6.783865662978103,5.8501065585330995e-12,1,-1,30,121
kgw,synonym_30,6,6.340004114660577,1.1487951301881662e-10,1,-1,30,152
kgw,synonym_30,7,4.1012193308819755,2.054893904972942e-05,1,-1,30,168
kgw,synonym_30,8,2.743977362280141,0.003034986181011644,0,-1,30,34
kgw,synonym_30,9,8.125334001232131,2.2306608885491466e-16,1,-1,30,154
kgw,synonym_30,10,6.788225099390856,5.676071792460946e-12,1,-1,30,178
kgw,synonym_30,11,5.542869676919993,1.487771627610395e-08,1,-1,30,169
kgw,synonym_30,12,5.396315277968382,3.401168729617272e-08,1,-1,30,152
kgw,synonym_30,13,5.969620057957092,1.189033584499297e-09,1,-1,30,173
kgw,synonym_30,14,1.0,0.15865525393145707,0,-1,30,7
kgw,synonym_30,15,3.704051835490427,0.00010609143561128912,0,-1,30,153
kgw,synonym_30,16,4.892245489963268,4.984599402610207e-07,1,-1,30,163
kgw,synonym_30,17,6.964556734283274,1.6471968028245601e-12,1,-1,30,164
kgw,synonym_30,18,5.487016004420651,2.0439005516712025e-08,1,-1,30,131
kgw,synonym_30,19,3.4112114616897666,0.0003233745612882382,0,-1,30,68
kgw,synonym_30,20,6.328318816843779,1.2392332341272782e-10,1,-1,30,161
kgw,synonym_30,21,3.9810526858865956,3.430536908640263e-05,0,-1,30,161
kgw,synonym_30,22,4.997314715166147,2.9067075367251015e-07,1,-1,30,185
kgw,synonym_30,23,5.713210717191265,5.543213008748695e-09,1,-1,30,160
kgw,synonym_30,24,4.762352359916263,9.567459308064275e-07,1,-1,30,138
kgw,synonym_30,25,7.0,1.279812543885835e-12,1,-1,30,157
kgw,synonym_30,26,5.4010848143421315,3.3119548259155914e-08,1,-1,30,169
kgw,synonym_30,27,3.4324653212841323,0.00029906018445208964,0,-1,30,91
kgw,synonym_30,28,5.933350753393119,1.4840690529367794e-09,1,-1,30,178
kgw,synonym_30,29,5.629889179541018,9.016272314749357e-09,1,-1,30,175
kgw,synonym_30,30,4.703234934400741,1.2803573804883452e-06,1,-1,30,158
kgw,synonym_30,31,6.788225099390856,5.676071792460946e-12,1,-1,30,165
kgw,synonym_30,32,4.992664776517709,2.9775934294547007e-07,1,-1,30,175
kgw,synonym_30,33,7.216878364870323,2.6597258346992916e-13,1,-1,30,164
kgw,synonym_30,34,6.355715691503161,1.0372921098977786e-10,1,-1,30,180
kgw,synonym_30,35,5.499719409228703,1.9019804747948503e-08,1,-1,30,162
kgw,synonym_30,36,6.340004114660577,1.1487951301881662e-10,1,-1,30,166
kgw,synonym_30,37,4.396968652757639,5.488659567259023e-06,1,-1,30,185
kgw,synonym_30,38,2.8167474033121844,0.002425633160940272,0,-1,30,159
kgw,synonym_30,39,7.216878364870323,2.6597258346992916e-13,1,-1,30,174
kgw,synonym_30,40,6.328318816843779,1.2392332341272782e-10,1,-1,30,156
kgw,synonym_30,41,6.3747441232854705,9.163433641474126e-11,1,-1,30,160
kgw,synonym_30,42,-0.48038446141526137,0.6845229794079146,0,-1,30,120
kgw,synonym_30,43,5.907908398283785,1.7323928696265724e-09,1,-1,30,170
kgw,synonym_30,44,3.7700284818683216,8.161445912427965e-05,0,-1,30,154
kgw,synonym_30,45,2.6603890510435915,0.0039025218647097066,0,-1,30,70
kgw,synonym_30,46,6.328318816843779,1.2392332341272782e-10,1,-1,30,171
kgw,synonym_30,47,5.396315277968382,3.401168729617272e-08,1,-1,30,166
kgw,synonym_30,48,5.82998834003498,2.7715624479807643e-09,1,-1,30,69
kgw,synonym_30,49,2.8907649055449727,0.0019215274446028737,0,-1,30,115
kgw,synonym_30,50,2.8130579086979104,0.0024536406426705743,0,-1,30,149
kgw,synonym_30,51,6.934760925288564,2.034543564484149e-12,1,-1,30,158
kgw,synonym_30,52,5.220023816866035,8.945006125880781e-08,1,-1,30,170
kgw,synonym_30,53,3.621429841700741,0.00014648963117069134,0,-1,30,112
kgw,synonym_30,54,3.6814319464673777,0.000115963849066655,0,-1,30,174
kgw,synonym_30,55,4.478342947514801,3.761234153816301e-06,1,-1,30,53
kgw,synonym_30,56,5.185449728701348,1.077471057142712e-07,1,-1,30,163
kgw,synonym_30,57,5.225578117937447,8.680590128296627e-08,1,-1,30,136
kgw,synonym_30,58,3.2504180333157686,0.0005761774086596985,0,-1,30,54
kgw,synonym_30,59,5.0457797264772015,2.2583776972409635e-07,1,-1,30,180
kgw,synonym_30,60,5.041008302500835,2.3154268652537655e-07,1,-1,30,166
kgw,synonym_30,61,7.001400420140048,1.2670825990154872e-12,1,-1,30,163
kgw,synonym_30,62,6.094000500924098,5.506165742165644e-10,1,-1,30,161
kgw,synonym_30,63,4.196397990844169,1.3559676136327004e-05,1,-1,30,89
kgw,synonym_30,64,5.404340528845693,3.2523632443127585e-08,1,-1,30,169
kgw,synonym_30,65,6.126329642911571,4.496469744365163e-10,1,-1,30,167
kgw,synonym_30,66,5.137126718505765,1.3948542756932403e-07,1,-1,30,115
kgw,synonym_30,67,2.7005424071710658,0.003461325550485815,0,-1,30,141
kgw,synonym_30,68,5.854201593776732,2.396534773887119e-09,1,-1,30,141
kgw,synonym_30,69,3.8807526285316643,5.206685774934546e-05,0,-1,30,144
kgw,synonym_30,70,4.040610178208843,2.6656155694161302e-05,1,-1,30,74
kgw,synonym_30,71,3.354894804451575,0.0003969758503915113,0,-1,30,39
kgw,synonym_30,72,4.607016272000923,2.0424402359325215e-06,1,-1,30,152
kgw,synonym_30,73,5.664705542999467,7.363861263685456e-09,1,-1,30,157
kgw,synonym_30,74,1.9123657749350298,0.027914647319620033,0,-1,30,53
kgw,synonym_30,75,5.947444242971582,1.3618074789077943e-09,1,-1,30,134
kgw,synonym_30,76,6.727767619564244,8.614288610221264e-12,1,-1,30,157
kgw,synonym_30,77,6.688636937199529,1.1262940263502926e-11,1,-1,30,162
kgw,synonym_30,78,5.628780357842335,9.074416264366576e-09,1,-1,30,174
kgw,synonym_30,79,6.167266483572522,3.474030494310995e-10,1,-1,30,151
kgw,synonym_30,80,4.060517809103758,2.448200102177563e-05,1,-1,30,123
kgw,synonym_30,81,5.215942925882204,9.144224288917866e-08,1,-1,30,136
kgw,synonym_30,82,5.995437734798085,1.0146902164851347e-09,1,-1,30,167
kgw,synonym_30,83,4.6095322550796265,2.0178795966704036e-06,1,-1,30,86
kgw,synonym_30,84,5.716239381810131,5.445364543373926e-09,1,-1,30,168
kgw,synonym_30,85,1.171700198827415,0.12065872159191893,0,-1,30,58
kgw,synonym_30,86,6.774773868964909,6.230049630461126e-12,1,-1,30,161
kgw,synonym_30,87,5.368524250814087,3.969175916296257e-08,1,-1,30,160
kgw,synonym_30,88,4.7557745220256,9.884350931016836e-07,1,-1,30,95
kgw,synonym_30,89,4.423258684646914,4.861160726510194e-06,1,-1,30,142
kgw,synonym_30,90,2.7777777777777777,0.0027366017862441435,0,-1,30,69
kgw,synonym_30,91,5.245972856760968,7.772989522701831e-08,1,-1,30,152
kgw,synonym_30,92,6.08697642933518,5.753145102453611e-10,1,-1,30,172
kgw,synonym_30,93,4.8655845531116055,5.705950473795661e-07,1,-1,30,135
kgw,synonym_30,94,5.520524474738834,1.6899465523831092e-08,1,-1,30,162
kgw,synonym_30,95,5.8794712192663905,2.0578957588471925e-09,1,-1,30,167
kgw,synonym_30,96,5.830507581064426,2.762951409355638e-09,1,-1,30,160
kgw,synonym_30,97,3.2637668288410984,0.0005497080260949018,0,-1,30,138
kgw,synonym_30,98,7.0,1.279812543885835e-12,1,-1,30,168
kgw,synonym_30,99,6.396367212216127,7.9558540225798e-11,1,-1,24,153
kgw,synonym_30,100,7.000904100746424,1.2715799158856045e-12,1,-1,30,143
kgw,synonym_30,101,3.866413395172958,5.5223830000284895e-05,0,-1,30,162
kgw,synonym_30,102,5.0137741307804005,2.6686318001695325e-07,1,-1,30,90
kgw,synonym_30,103,3.6661778755338323,0.00012310135248270364,0,-1,30,139
kgw,synonym_30,104,0.7142857142857143,0.2375252620269765,0,-1,30,33
kgw,synonym_30,105,3.9357747116222446,4.1464370667835294e-05,0,-1,18,129
kgw,synonym_30,106,6.118433881363904,4.724973820122331e-10,1,-1,30,155
kgw,synonym_30,107,4.873532881937163,5.481000610369212e-07,1,-1,30,177
kgw,synonym_30,108,5.456276177089132,2.4311174279651333e-08,1,-1,30,176
kgw,synonym_30,109,5.640760748177662,8.465023630582536e-09,1,-1,30,169
kgw,synonym_30,110,5.456482005494809,2.4283023402299553e-08,1,-1,30,147
kgw,synonym_30,111,8.041131376518667,4.45063802610551e-16,1,-1,30,162
kgw,synonym_30,112,4.74950407355585,1.0195804482491303e-06,1,-1,30,151
kgw,synonym_30,113,6.167266483572522,3.474030494310995e-10,1,-1,30,159
kgw,synonym_30,114,3.8757438478737924,5.314973241040169e-05,0,-1,30,172
kgw,synonym_30,115,2.651650429449553,0.0040049711649400195,0,-1,30,109
kgw,synonym_30,116,5.340489990004039,4.634784806509554e-08,1,-1,30,166
kgw,synonym_30,117,3.8124642583151167,6.87940651627115e-05,0,-1,30,32
kgw,synonym_30,118,6.4508189655758565,5.5623663415154833e-11,1,-1,30,163
kgw,synonym_30,119,5.628516949044862,9.08828221818467e-09,1,-1,30,170
kgw,synonym_30,120,4.762352359916263,9.567459308064275e-07,1,-1,30,171
kgw,synonym_30,121,5.741937760567521,4.67996134160233e-09,1,-1,30,169
kgw,synonym_30,122,3.500700210070024,0.00023201876603767477,0,-1,30,40
kgw,synonym_30,123,3.729489363048366,9.593410265190254e-05,0,-1,30,154
kgw,synonym_30,124,6.964556734283274,1.6471968028245601e-12,1,-1,30,175
kgw,synonym_30,125,5.24672182297103,7.741470186173145e-08,1,-1,30,141
kgw,synonym_30,126,4.667679727932626,1.5231012400212441e-06,1,-1,30,142
kgw,synonym_30,127,6.328318816843779,1.2392332341272782e-10,1,-1,30,160
kgw,synonym_30,128,6.16934141385148,3.4287507497077094e-10,1,-1,30,130
kgw,synonym_30,129,5.212860351426869,9.297544016762388e-08,1,-1,30,170
kgw,synonym_30,130,4.422260844573012,4.8836718275021515e-06,1,-1,30,112
kgw,synonym_30,131,5.438584287489962,2.685280072671519e-08,1,-1,30,171
kgw,synonym_30,132,1.7320508075688774,0.0416322583317752,0,-1,30,3
kgw,synonym_30,133,5.917840259193665,1.6309827043387829e-09,1,-1,30,171
kgw,synonym_30,134,4.371914496377572,6.1580880682641064e-06,1,-1,30,154
kgw,synonym_30,135,2.6148419405355536,0.004463437767526822,0,-1,30,95
kgw,synonym_30,136,6.031105464907272,8.142093309692501e-10,1,-1,30,137
kgw,synonym_30,137,3.802501333785778,7.162124757212899e-05,0,-1,30,96
kgw,synonym_30,138,6.822422923379534,4.475883103001025e-12,1,-1,30,157
kgw,synonym_30,139,6.652172325492229,1.4439913604164401e-11,1,-1,30,140
kgw,synonym_30,140,6.466659072350347,5.009667436542175e-11,1,-1,30,184
kgw,synonym_30,141,3.5074671176499073,0.00022619713014901226,0,-1,30,136
kgw,synonym_30,142,4.963972767957701,3.453281582346863e-07,1,-1,28,146
kgw,synonym_30,143,7.6452232277577865,1.0429157460114112e-14,1,-1,30,155
kgw,synonym_30,144,5.600925849390471,1.0660496648395031e-08,1,-1,30,164
kgw,synonym_30,145,6.7457672909822515,7.611021269347473e-12,1,-1,30,139
